,ID,Year_Birth,Education,Marital_Status,Income,Kidhome,Teenhome,Dt_Customer,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Z_CostContact,Z_Revenue,Response,cohort,age,Segment,ResponseTxt,BiggerPurchases
558,8420,1970,2n Cycle,Married,15315.0,0,0,2013-08-03,27,7,4,13,15,8,17,2,2,0,4,5,0,0,0,0,0,0,3,11,0,2013-08-01,43,GoldProds,Nao aceito,NumWebVisitsMonth
559,3174,1959,Graduation,Together,87771.0,0,1,2013-05-22,61,1492,38,287,50,57,33,1,5,10,4,6,0,1,1,1,1,0,3,11,1,2013-05-01,54,Wines,Aceito,NumCatalogPurchases
560,7685,1978,Graduation,Married,33039.0,1,0,2013-09-09,4,30,8,12,8,8,12,1,2,0,4,5,0,0,0,0,0,0,3,11,0,2013-09-01,35,Wines,Nao aceito,NumWebVisitsMonth
561,3179,1980,Graduation,Single,81741.0,0,0,2013-06-16,75,249,153,940,58,134,38,0,6,6,7,2,0,0,0,0,0,0,3,11,0,2013-06-01,33,MeatProducts,Nao aceito,NumStorePurchases
562,9780,1971,Master,Together,71499.0,0,1,2013-06-25,12,465,25,132,136,0,37,2,8,3,13,4,0,0,0,0,0,0,3,11,0,2013-06-01,42,Wines,Nao aceito,NumStorePurchases
563,10681,1970,2n Cycle,Married,62466.0,0,1,2014-01-15,13,129,129,259,168,121,83,5,6,3,12,4,0,0,0,0,0,0,3,11,0,2014-01-01,44,MeatProducts,Nao aceito,NumStorePurchases
564,10232,1963,PhD,Divorced,48799.0,0,1,2013-11-05,9,174,18,81,28,6,24,3,3,2,7,3,0,0,0,0,0,0,3,11,0,2013-11-01,50,Wines,Nao aceito,NumStorePurchases
565,4184,1950,PhD,Together,52157.0,0,1,2014-06-07,48,189,2,29,3,2,40,2,3,2,5,4,0,0,0,0,0,0,3,11,0,2014-06-01,64,Wines,Nao aceito,NumStorePurchases
566,9120,1962,Graduation,Single,66565.0,0,1,2012-12-05,80,747,10,161,65,40,42,4,4,2,9,8,0,0,0,0,0,0,3,11,0,2012-12-01,50,Wines,Nao aceito,NumStorePurchases
567,891,1951,Master,Together,29298.0,1,1,2013-09-07,60,6,0,2,2,0,1,1,1,0,2,5,0,0,0,0,0,0,3,11,0,2013-09-01,62,Wines,Nao aceito,NumWebVisitsMonth
568,10381,1979,Graduation,Single,47691.0,0,1,2013-07-05,43,14,0,3,0,0,4,1,1,0,2,6,0,0,0,0,0,0,3,11,0,2013-07-01,34,Wines,Nao aceito,NumWebVisitsMonth
569,3525,1970,Graduation,Together,38200.0,1,1,2012-12-07,19,12,0,4,0,0,1,1,1,0,2,7,0,0,0,0,0,0,3,11,0,2012-12-01,42,Wines,Nao aceito,NumWebVisitsMonth
570,6818,1974,Graduation,Married,44989.0,0,1,2012-09-12,26,98,0,106,49,10,106,5,5,1,5,6,0,0,0,0,0,0,3,11,0,2012-09-01,38,MeatProducts,Nao aceito,NumWebVisitsMonth
571,3526,1968,PhD,Married,38443.0,1,1,2014-01-27,58,32,0,5,0,0,1,2,1,0,3,7,0,0,0,0,0,0,3,11,0,2014-01-01,46,Wines,Nao aceito,NumWebVisitsMonth
572,8181,1978,2n Cycle,Single,38593.0,1,0,2013-09-13,42,51,12,49,17,24,24,3,4,1,3,8,0,0,0,0,0,0,3,11,0,2013-09-01,35,Wines,Nao aceito,NumWebVisitsMonth
573,1029,1970,PhD,Together,64413.0,0,1,2013-08-01,27,200,5,44,0,10,20,1,5,1,5,5,0,0,0,0,0,0,3,11,0,2013-08-01,43,Wines,Nao aceito,NumWebPurchases
574,7369,1981,Master,Married,36959.0,1,0,2013-10-02,56,25,6,25,6,0,0,2,2,0,3,8,0,0,0,0,0,0,3,11,0,2013-10-01,32,Wines,Nao aceito,NumWebVisitsMonth
575,2574,1977,PhD,Married,61996.0,0,1,2013-01-31,27,1050,12,144,0,0,24,3,6,4,8,5,0,1,0,1,1,0,3,11,1,2013-01-01,36,Wines,Aceito,NumStorePurchases
576,8159,1968,Graduation,Married,51287.0,1,1,2014-04-01,10,117,0,22,13,0,30,3,4,1,3,7,0,0,0,0,0,0,3,11,0,2014-04-01,46,Wines,Nao aceito,NumWebVisitsMonth
577,1160,1970,Graduation,Married,13260.0,1,1,2013-08-23,48,9,4,17,10,2,7,4,3,0,3,8,0,0,0,0,0,0,3,11,0,2013-08-01,43,MeatProducts,Nao aceito,NumWebVisitsMonth
578,10242,1966,PhD,Together,47472.0,1,1,2013-09-16,39,56,0,11,0,0,8,2,2,0,4,5,0,0,0,0,0,0,3,11,0,2013-09-01,47,Wines,Nao aceito,NumWebVisitsMonth
579,5253,1956,Master,Together,54603.0,1,1,2013-07-09,85,145,13,46,17,2,4,6,4,2,4,7,0,0,0,0,0,0,3,11,0,2013-07-01,57,Wines,Nao aceito,NumWebVisitsMonth
580,5966,1974,PhD,Married,45207.0,1,1,2012-11-10,64,203,0,10,0,0,2,5,3,1,6,6,0,1,0,0,0,0,3,11,0,2012-11-01,38,Wines,Nao aceito,NumStorePurchases
581,5314,1951,Graduation,Together,40689.0,0,1,2013-03-18,69,270,3,27,39,6,99,7,7,1,5,8,0,0,0,0,0,0,3,11,0,2013-03-01,62,Wines,Nao aceito,NumWebVisitsMonth
582,5081,1967,2n Cycle,Together,47821.0,1,1,2013-10-20,54,9,0,16,6,6,10,1,1,0,3,8,0,0,0,0,0,0,3,11,0,2013-10-01,46,MeatProducts,Nao aceito,NumWebVisitsMonth
583,5123,1951,Master,Married,27450.0,0,0,2013-04-15,57,37,12,23,8,11,52,1,2,1,3,7,0,0,0,0,0,0,3,11,0,2013-04-01,62,GoldProds,Nao aceito,NumWebVisitsMonth
584,5756,1983,Graduation,Together,39453.0,1,0,2014-04-03,64,46,0,7,0,0,2,2,2,0,3,6,0,0,0,0,0,0,3,11,0,2014-04-01,31,Wines,Nao aceito,NumWebVisitsMonth
585,8036,1971,2n Cycle,Together,26850.0,1,1,2014-04-18,10,31,1,13,7,2,9,4,2,1,4,4,0,0,0,0,0,0,3,11,0,2014-04-01,43,Wines,Nao aceito,NumDealsPurchases
586,9058,1955,Graduation,Widow,79800.0,0,0,2012-09-23,65,1060,21,530,32,0,224,1,5,11,5,3,1,0,1,1,0,0,3,11,1,2012-09-01,57,Wines,Aceito,NumCatalogPurchases
587,5057,1961,Master,Married,61794.0,0,1,2013-09-14,74,264,47,188,54,47,11,2,4,4,10,2,0,0,0,0,0,0,3,11,0,2013-09-01,52,Wines,Nao aceito,NumStorePurchases
588,254,1955,Graduation,Together,53863.0,0,1,2014-05-17,4,399,4,30,6,4,30,3,7,1,7,7,0,1,0,0,0,0,3,11,0,2014-05-01,59,Wines,Nao aceito,NumWebPurchases
589,4179,1959,Graduation,Together,24221.0,0,0,2013-08-20,94,8,9,9,2,5,22,1,1,1,3,4,0,0,0,0,0,0,3,11,0,2013-08-01,54,GoldProds,Nao aceito,NumWebVisitsMonth
590,3710,1984,PhD,Single,39684.0,1,0,2012-10-12,41,19,0,35,6,4,17,2,2,1,2,7,0,0,0,0,0,1,3,11,1,2012-10-01,28,MeatProducts,Aceito,NumWebVisitsMonth
591,7627,1975,Master,Married,92163.0,0,0,2012-12-12,25,817,183,797,106,163,20,0,5,11,5,2,0,0,1,1,0,0,3,11,1,2012-12-01,37,Wines,Aceito,NumCatalogPurchases
592,4501,1965,Master,Single,69882.0,0,0,2013-11-10,94,292,127,635,132,127,165,1,3,7,9,1,0,0,0,0,0,0,3,11,0,2013-11-01,48,MeatProducts,Nao aceito,NumStorePurchases
593,6424,1977,Graduation,Together,33178.0,1,0,2014-01-30,9,12,6,2,11,2,16,1,1,0,3,4,0,0,0,0,0,0,3,11,0,2014-01-01,37,GoldProds,Nao aceito,NumWebVisitsMonth
594,3075,1972,PhD,Married,59973.0,0,0,2013-09-11,47,130,30,168,20,34,0,1,3,4,7,1,0,0,0,0,0,0,3,11,0,2013-09-01,41,MeatProducts,Nao aceito,NumStorePurchases
595,4992,1975,Master,Together,17459.0,1,0,2013-09-19,12,6,4,16,3,10,30,3,3,1,2,7,0,0,0,0,0,0,3,11,1,2013-09-01,38,GoldProds,Aceito,NumWebVisitsMonth
596,5252,1969,Graduation,Divorced,23910.0,1,0,2012-10-26,80,16,12,18,7,1,13,1,2,0,3,7,0,0,0,0,0,0,3,11,0,2012-10-01,43,MeatProducts,Nao aceito,NumWebVisitsMonth
597,7444,1969,Master,Married,42169.0,1,1,2013-10-19,20,19,0,9,0,0,2,2,1,0,3,8,0,0,0,0,0,0,3,11,0,2013-10-01,44,Wines,Nao aceito,NumWebVisitsMonth
598,6919,1978,2n Cycle,Married,26224.0,1,0,2013-06-04,39,4,7,15,13,9,15,3,2,1,3,6,0,0,0,0,0,0,3,11,0,2013-06-01,35,MeatProducts,Nao aceito,NumWebVisitsMonth
599,3537,1981,Graduation,Together,31089.0,1,0,2012-08-17,57,31,3,31,2,8,4,3,3,0,4,8,0,0,0,0,0,0,3,11,0,2012-08-01,31,Wines,Nao aceito,NumWebVisitsMonth
600,10277,1961,Graduation,Single,30081.0,0,1,2013-02-21,27,36,0,2,0,0,4,1,1,0,3,7,0,0,0,0,0,0,3,11,0,2013-02-01,52,Wines,Nao aceito,NumWebVisitsMonth
601,2453,1960,Graduation,Together,62807.0,0,1,2012-08-31,83,526,28,135,10,21,99,3,5,3,12,5,0,0,0,0,0,0,3,11,0,2012-08-01,52,Wines,Nao aceito,NumStorePurchases
602,7972,1955,Graduation,Single,72906.0,0,0,2013-09-17,79,400,32,519,71,75,54,1,3,4,9,1,0,0,0,0,0,0,3,11,0,2013-09-01,58,MeatProducts,Nao aceito,NumStorePurchases
603,895,1948,PhD,Married,61467.0,0,2,2012-12-09,69,410,16,114,0,5,49,3,5,2,10,5,0,0,0,0,0,0,3,11,0,2012-12-01,64,Wines,Nao aceito,NumStorePurchases
604,1177,1966,Master,Together,49618.0,1,1,2013-01-26,77,80,3,26,4,2,14,4,3,1,3,7,0,0,0,0,0,0,3,11,0,2013-01-01,47,Wines,Nao aceito,NumWebVisitsMonth
605,7141,1986,Master,Single,21888.0,1,0,2012-12-29,15,88,10,46,2,3,64,4,5,1,2,10,0,0,0,0,0,0,3,11,1,2012-12-01,26,Wines,Aceito,NumWebVisitsMonth
606,7232,1973,Graduation,Widow,42429.0,0,1,2014-02-11,99,55,0,6,2,0,4,2,1,1,3,5,0,0,0,0,0,0,3,11,0,2014-02-01,41,Wines,Nao aceito,NumWebVisitsMonth
607,8477,1956,Graduation,Divorced,26150.0,2,1,2013-03-11,61,5,1,13,3,5,1,1,1,0,3,7,0,0,0,0,0,0,3,11,0,2013-03-01,57,MeatProducts,Nao aceito,NumWebVisitsMonth
608,2457,1975,Basic,Married,30801.0,0,1,2012-10-26,23,8,4,5,15,2,11,2,1,0,3,7,0,0,0,0,0,0,3,11,0,2012-10-01,37,FishProducts,Nao aceito,NumWebVisitsMonth
609,988,1965,Graduation,Married,81168.0,0,0,2014-05-07,84,410,0,592,147,22,22,1,6,4,7,3,0,0,0,1,0,0,3,11,0,2014-05-01,49,MeatProducts,Nao aceito,NumStorePurchases
610,7930,1969,Master,Single,26877.0,0,0,2013-08-19,74,101,13,76,20,18,40,2,3,1,6,6,0,0,0,0,0,0,3,11,0,2013-08-01,44,Wines,Nao aceito,NumStorePurchases
611,4587,1944,Master,Widow,45006.0,0,0,2013-07-18,90,162,25,53,16,0,10,1,3,1,7,3,0,0,0,0,0,0,3,11,0,2013-07-01,69,Wines,Nao aceito,NumStorePurchases
612,6682,1973,Basic,Married,18978.0,1,0,2012-12-11,41,2,8,1,4,7,15,1,1,0,3,8,0,0,0,0,0,0,3,11,0,2012-12-01,39,GoldProds,Nao aceito,NumWebVisitsMonth
613,6222,1967,Graduation,Married,22574.0,2,1,2013-10-28,28,25,0,8,2,0,2,2,2,0,3,7,0,0,0,0,0,0,3,11,0,2013-10-01,46,Wines,Nao aceito,NumWebVisitsMonth
614,10299,1969,PhD,Single,48240.0,0,0,2012-11-09,73,389,91,248,64,49,41,3,6,3,13,5,0,0,0,0,0,0,3,11,1,2012-11-01,43,Wines,Aceito,NumStorePurchases
615,3083,1974,Graduation,Married,45837.0,1,1,2013-07-26,88,215,13,87,17,17,24,5,6,2,5,7,0,0,0,0,0,0,3,11,0,2013-07-01,39,Wines,Nao aceito,NumWebVisitsMonth
616,8953,1965,Master,Single,35791.0,2,1,2013-05-06,94,27,0,5,0,0,3,2,1,0,3,8,0,0,0,0,0,0,3,11,0,2013-05-01,48,Wines,Nao aceito,NumWebVisitsMonth
617,1503,1976,PhD,Together,162397.0,1,1,2013-06-03,31,85,1,16,2,1,2,0,0,0,1,1,0,0,0,0,0,0,3,11,0,2013-06-01,37,Wines,Nao aceito,NumStorePurchases
618,8650,1978,Graduation,Widow,54162.0,1,1,2013-03-18,31,5,6,10,6,5,10,1,1,0,3,4,0,0,0,0,0,0,3,11,0,2013-03-01,35,MeatProducts,Nao aceito,NumWebVisitsMonth
619,10862,1960,Master,Married,30522.0,0,1,2012-08-17,6,179,8,83,19,11,26,5,1,2,9,2,0,0,0,0,0,0,3,11,0,2012-08-01,52,Wines,Nao aceito,NumStorePurchases
620,2782,1961,PhD,Married,54456.0,0,1,2013-07-11,23,352,0,27,10,0,15,3,6,1,7,6,0,0,0,0,0,0,3,11,0,2013-07-01,52,Wines,Nao aceito,NumStorePurchases
621,6941,1971,Graduation,Single,31632.0,0,0,2013-07-14,92,17,8,12,11,15,32,1,2,1,2,7,0,0,0,0,0,0,3,11,0,2013-07-01,42,GoldProds,Nao aceito,NumWebVisitsMonth
622,10972,1949,Graduation,Widow,72298.0,0,0,2014-03-10,52,625,35,169,58,17,35,1,4,3,6,1,0,1,1,0,0,0,3,11,0,2014-03-01,65,Wines,Nao aceito,NumStorePurchases
623,10708,1978,2n Cycle,Single,36975.0,1,0,2013-12-28,50,10,6,11,0,4,2,1,1,0,3,7,0,0,0,0,0,0,3,11,0,2013-12-01,35,MeatProducts,Nao aceito,NumWebVisitsMonth
624,6583,1955,2n Cycle,Married,72635.0,0,0,2013-06-03,54,390,22,323,104,35,107,1,6,8,6,3,0,0,0,1,0,0,3,11,0,2013-06-01,58,Wines,Nao aceito,NumCatalogPurchases
625,3641,1976,Graduation,Married,13624.0,1,0,2013-01-20,93,10,2,15,2,1,6,2,2,0,3,6,0,0,0,0,0,0,3,11,0,2013-01-01,37,MeatProducts,Nao aceito,NumWebVisitsMonth
626,10156,1975,Graduation,Single,84196.0,0,1,2013-06-03,56,215,63,507,231,31,190,1,8,4,7,3,0,0,0,0,0,0,3,11,0,2013-06-01,38,MeatProducts,Nao aceito,NumWebPurchases
627,4299,1960,Graduation,Together,70971.0,0,1,2012-09-21,28,1001,17,572,93,125,17,7,11,11,5,7,0,0,0,0,0,0,3,11,1,2012-09-01,52,Wines,Aceito,NumWebPurchases
628,3469,1977,PhD,Divorced,34487.0,1,1,2012-09-06,94,19,18,33,24,1,8,3,3,0,3,9,0,0,0,0,0,0,3,11,0,2012-09-01,35,MeatProducts,Nao aceito,NumWebVisitsMonth
629,5063,1977,Graduation,Single,28769.0,1,0,2012-12-18,76,41,5,129,10,3,3,3,4,1,4,9,0,0,0,0,0,0,3,11,0,2012-12-01,35,MeatProducts,Nao aceito,NumWebVisitsMonth
630,10727,1970,PhD,Married,69084.0,1,0,2013-11-19,43,1181,107,199,39,30,30,2,7,3,13,8,0,0,0,0,0,0,3,11,0,2013-11-01,43,Wines,Nao aceito,NumStorePurchases
631,9624,1958,PhD,Together,65488.0,0,0,2014-06-13,46,603,45,207,36,18,54,1,3,4,6,1,0,0,0,0,0,0,3,11,0,2014-06-01,56,Wines,Nao aceito,NumStorePurchases
632,5156,1970,2n Cycle,Married,62466.0,0,1,2014-01-15,13,129,129,259,168,121,83,5,6,3,12,4,0,0,0,0,0,0,3,11,0,2014-01-01,44,MeatProducts,Nao aceito,NumStorePurchases
633,4376,1960,2n Cycle,Single,32218.0,0,0,2014-02-15,27,10,24,15,13,1,30,1,2,1,3,7,1,0,0,0,0,0,3,11,1,2014-02-01,54,GoldProds,Aceito,NumWebVisitsMonth
634,8923,1973,Graduation,Single,83917.0,0,0,2013-04-18,12,514,22,732,42,198,79,1,6,7,7,3,0,0,0,0,0,0,3,11,1,2013-04-01,40,MeatProducts,Aceito,NumCatalogPurchases
635,8461,1962,Graduation,Divorced,46102.0,2,1,2014-03-10,3,14,0,1,0,0,1,1,1,0,2,7,0,0,0,0,0,0,3,11,0,2014-03-01,52,Wines,Nao aceito,NumWebVisitsMonth
636,6945,1952,Graduation,Single,84574.0,0,0,2013-06-04,72,387,20,713,38,54,163,1,9,11,11,5,0,0,0,0,0,0,3,11,0,2013-06-01,61,MeatProducts,Nao aceito,NumCatalogPurchases
637,944,1962,Graduation,Married,56181.0,0,1,2013-01-08,6,121,103,69,8,44,48,1,4,2,7,4,0,0,0,0,0,0,3,11,0,2013-01-01,51,Wines,Nao aceito,NumStorePurchases
638,1907,1950,Master,Divorced,63120.0,0,1,2012-09-28,53,965,69,279,54,41,69,5,8,4,9,7,0,0,0,0,0,0,3,11,1,2012-09-01,62,Wines,Aceito,NumStorePurchases
639,701,1971,Graduation,Married,73691.0,0,1,2013-11-06,58,707,21,250,85,43,73,2,6,2,8,2,1,0,0,0,0,0,3,11,0,2013-11-01,42,Wines,Nao aceito,NumStorePurchases
640,3856,1960,Graduation,Together,63381.0,0,1,2012-10-05,78,571,50,142,33,50,159,4,4,5,13,2,0,0,0,0,0,0,3,11,0,2012-10-01,52,Wines,Nao aceito,NumStorePurchases
641,4149,1948,PhD,Together,76140.0,0,0,2014-05-13,57,586,66,653,17,0,26,1,5,9,6,2,0,0,0,0,0,0,3,11,0,2014-05-01,66,MeatProducts,Nao aceito,NumCatalogPurchases
642,2131,1959,PhD,Divorced,62859.0,0,1,2012-12-30,37,1063,89,102,16,12,25,4,9,4,6,6,0,0,0,0,0,0,3,11,0,2012-12-01,53,Wines,Nao aceito,NumWebPurchases
643,2942,1964,Graduation,Single,45906.0,0,1,2013-05-07,20,305,3,27,4,3,144,2,5,4,4,5,1,0,0,0,0,0,3,11,0,2013-05-01,49,Wines,Nao aceito,NumWebPurchases
644,1173,1947,Master,Together,77632.0,0,0,2013-03-10,73,1200,105,758,0,42,147,1,4,2,6,2,0,1,1,0,0,0,3,11,1,2013-03-01,66,Wines,Aceito,NumStorePurchases
645,4381,1971,PhD,Married,46463.0,1,1,2013-08-18,56,163,2,40,8,11,11,7,3,1,6,6,0,0,0,0,0,0,3,11,0,2013-08-01,42,Wines,Nao aceito,NumDealsPurchases
646,4611,1970,Graduation,Together,105471.0,0,0,2013-01-21,36,1009,181,104,202,21,207,0,9,8,13,3,0,0,1,1,0,0,3,11,1,2013-01-01,43,Wines,Aceito,NumStorePurchases
647,3376,1970,Master,Divorced,55282.0,1,0,2013-12-13,9,125,6,73,8,4,19,1,3,1,6,4,0,0,0,0,0,0,3,11,0,2013-12-01,43,Wines,Nao aceito,NumStorePurchases
648,4679,1977,Master,Married,78710.0,0,1,2014-05-23,42,721,0,152,119,50,50,3,7,6,12,4,0,0,0,0,0,0,3,11,0,2014-05-01,37,Wines,Nao aceito,NumStorePurchases
649,10928,1958,Graduation,Together,66886.0,0,1,2013-09-16,28,315,4,62,41,31,146,2,7,1,7,5,0,0,0,0,0,0,3,11,0,2013-09-01,55,Wines,Nao aceito,NumWebPurchases
650,4248,1960,Master,Single,98777.0,0,0,2014-02-17,23,1000,19,711,125,115,38,0,4,6,9,1,0,1,0,0,0,0,3,11,0,2014-02-01,54,Wines,Nao aceito,NumStorePurchases
651,6728,1985,Graduation,Together,29103.0,1,0,2012-08-27,38,16,0,17,6,3,6,2,1,0,3,9,0,0,0,0,0,0,3,11,0,2012-08-01,27,MeatProducts,Nao aceito,NumWebVisitsMonth
652,6661,1974,Graduation,Married,67445.0,0,1,2012-08-12,63,757,80,217,29,80,11,5,9,6,12,6,0,0,0,0,0,0,3,11,0,2012-08-01,38,Wines,Nao aceito,NumStorePurchases
653,4725,1950,PhD,Together,50616.0,0,1,2014-04-13,71,30,2,25,0,1,9,1,1,1,4,2,0,0,0,0,0,0,3,11,0,2014-04-01,64,Wines,Nao aceito,NumStorePurchases
654,3277,1955,Graduation,Divorced,49431.0,0,1,2012-08-03,9,219,3,100,26,0,17,2,7,1,5,8,0,0,0,0,0,0,3,11,0,2012-08-01,57,Wines,Nao aceito,NumWebVisitsMonth
655,5555,1975,Graduation,Divorced,153924.0,0,0,2014-02-07,81,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,3,11,0,2014-02-01,39,Wines,Nao aceito,NumDealsPurchases
656,2564,1953,Graduation,Together,61278.0,0,1,2014-01-04,87,111,3,28,2,6,15,2,3,1,4,6,0,0,0,0,0,0,3,11,0,2014-01-01,61,Wines,Nao aceito,NumWebVisitsMonth
657,946,1958,2n Cycle,Together,26490.0,0,0,2012-09-22,92,45,47,52,21,20,25,2,3,1,5,6,0,0,0,0,0,0,3,11,0,2012-09-01,54,MeatProducts,Nao aceito,NumWebVisitsMonth
658,3867,1947,PhD,Together,73059.0,0,1,2013-08-31,36,410,112,420,0,82,71,1,9,3,13,4,0,0,0,0,0,0,3,11,0,2013-08-01,66,MeatProducts,Nao aceito,NumStorePurchases
659,6940,1966,PhD,Single,46734.0,1,2,2013-10-21,86,100,1,39,6,1,76,4,3,2,3,6,1,0,0,0,0,0,3,11,0,2013-10-01,47,Wines,Nao aceito,NumWebVisitsMonth
660,55,1963,Graduation,Together,56253.0,0,1,2012-12-07,83,509,0,65,7,11,5,4,7,2,9,6,0,0,0,0,0,0,3,11,0,2012-12-01,49,Wines,Nao aceito,NumStorePurchases
661,7093,1985,Graduation,Married,19986.0,1,0,2013-11-14,74,3,6,5,0,2,6,1,0,0,3,7,0,0,0,0,0,0,3,11,0,2013-11-01,28,Fruits,Nao aceito,NumWebVisitsMonth
662,5084,1975,Graduation,Widow,58330.0,0,1,2013-12-25,87,445,53,213,104,98,151,1,6,4,13,4,0,0,0,0,0,0,3,11,0,2013-12-01,38,Wines,Nao aceito,NumStorePurchases
663,1777,1980,Basic,Married,25965.0,0,0,2012-09-07,29,2,2,11,41,7,11,1,2,0,3,8,0,0,0,0,0,0,3,11,0,2012-09-01,32,FishProducts,Nao aceito,NumWebVisitsMonth
664,8162,1956,Master,Together,14661.0,0,0,2013-01-01,88,4,1,11,6,2,2,1,1,0,3,6,0,0,0,0,0,0,3,11,0,2013-01-01,57,MeatProducts,Nao aceito,NumWebVisitsMonth
665,10826,1959,Graduation,Married,18690.0,0,0,2012-12-28,77,6,1,7,23,4,19,1,1,1,2,8,0,0,0,0,0,0,3,11,0,2012-12-01,53,FishProducts,Nao aceito,NumWebVisitsMonth
666,8754,1974,PhD,Together,45068.0,0,1,2013-05-16,25,14,0,3,0,0,3,1,1,0,2,7,0,0,0,0,0,0,3,11,0,2013-05-01,39,Wines,Nao aceito,NumWebVisitsMonth
667,1987,1987,Basic,Single,21063.0,1,0,2013-09-25,34,1,10,11,19,3,15,2,2,0,3,6,0,0,0,0,0,0,3,11,0,2013-09-01,26,FishProducts,Nao aceito,NumWebVisitsMonth
668,11007,1968,PhD,Married,29187.0,1,0,2013-05-09,43,26,0,6,0,0,2,1,1,0,3,8,0,0,0,0,0,0,3,11,0,2013-05-01,45,Wines,Nao aceito,NumWebVisitsMonth
669,7426,1971,2n Cycle,Married,54690.0,1,1,2013-11-07,76,111,16,37,7,9,18,3,3,1,5,3,0,0,0,0,0,0,3,11,0,2013-11-01,42,Wines,Nao aceito,NumStorePurchases
670,9153,1964,PhD,Married,59304.0,0,1,2013-07-29,81,418,61,428,80,51,10,3,7,8,10,5,0,0,0,0,0,0,3,11,0,2013-07-01,49,MeatProducts,Nao aceito,NumStorePurchases
671,10379,1962,Master,Single,59247.0,0,2,2013-11-08,87,327,9,122,19,14,83,5,5,2,9,6,0,0,0,0,0,0,3,11,0,2013-11-01,51,Wines,Nao aceito,NumStorePurchases
672,9204,1970,Graduation,Widow,66731.0,0,1,2012-09-12,33,371,159,194,58,106,141,4,4,3,6,3,0,0,0,0,0,0,3,11,0,2012-09-01,42,Wines,Nao aceito,NumStorePurchases
673,3197,1980,Graduation,Married,77353.0,0,1,2013-12-16,38,275,59,107,69,101,59,2,6,4,8,4,0,0,0,0,0,0,3,11,0,2013-12-01,33,Wines,Nao aceito,NumStorePurchases
674,2920,1975,PhD,Single,52614.0,0,1,2012-12-01,63,789,0,142,12,9,38,2,2,4,8,8,0,0,0,0,0,0,3,11,0,2012-12-01,37,Wines,Nao aceito,NumStorePurchases
675,6961,1974,Graduation,Married,26751.0,2,0,2014-05-22,26,1,1,5,0,3,1,1,1,0,2,8,0,0,0,0,0,0,3,11,0,2014-05-01,40,MeatProducts,Nao aceito,NumWebVisitsMonth
676,4673,1963,PhD,Married,81300.0,0,1,2012-10-30,17,1004,12,145,32,12,36,3,10,3,5,5,0,0,0,1,0,0,3,11,1,2012-10-01,49,Wines,Aceito,NumWebPurchases
677,9937,1979,Graduation,Single,70337.0,0,0,2014-01-02,75,187,81,149,25,43,91,1,2,2,12,1,0,0,0,0,0,0,3,11,0,2014-01-01,35,Wines,Nao aceito,NumStorePurchases
678,8779,1985,2n Cycle,Married,36145.0,1,0,2013-06-16,13,56,4,76,17,1,18,4,4,1,3,9,1,0,0,0,0,0,3,11,1,2013-06-01,28,MeatProducts,Aceito,NumWebVisitsMonth
679,9596,1980,PhD,Single,65295.0,0,0,2013-12-23,19,365,32,117,34,110,6,1,3,3,13,2,0,0,0,0,0,0,3,11,0,2013-12-01,33,Wines,Nao aceito,NumStorePurchases
680,2891,1963,Graduation,Divorced,68118.0,0,1,2013-10-18,51,595,23,123,10,23,154,2,8,9,4,6,0,0,0,0,0,0,3,11,0,2013-10-01,50,Wines,Nao aceito,NumCatalogPurchases
681,4910,1967,Graduation,Divorced,68743.0,0,0,2012-08-30,81,1132,134,384,175,134,115,1,11,5,13,7,0,0,0,0,0,0,3,11,0,2012-08-01,45,Wines,Nao aceito,NumStorePurchases
682,75,1982,2n Cycle,Together,41039.0,0,0,2013-07-25,32,34,11,137,179,61,45,1,8,1,5,8,0,0,0,0,0,0,3,11,0,2013-07-01,31,FishProducts,Nao aceito,NumWebPurchases
683,10120,1955,Graduation,Together,38946.0,0,1,2013-10-24,84,116,6,82,6,6,41,2,3,1,6,5,0,0,0,0,0,0,3,11,0,2013-10-01,58,Wines,Nao aceito,NumStorePurchases
684,6327,1967,Graduation,Together,65777.0,0,0,2013-12-19,87,565,32,435,28,32,54,1,2,8,6,1,0,0,0,0,0,0,3,11,0,2013-12-01,46,Wines,Nao aceito,NumCatalogPurchases
685,10142,1976,PhD,Divorced,66476.0,0,1,2013-03-07,99,372,18,126,47,48,78,2,5,2,11,4,0,0,0,0,0,0,3,11,0,2013-03-01,37,Wines,Nao aceito,NumStorePurchases
686,9826,1972,PhD,Single,86857.0,0,0,2012-09-12,96,899,102,838,133,102,40,1,5,6,10,2,0,0,0,0,0,0,3,11,1,2012-09-01,40,Wines,Aceito,NumStorePurchases
687,1501,1982,PhD,Married,160803.0,0,0,2012-08-04,21,55,16,1622,17,3,4,15,0,28,1,0,0,0,0,0,0,0,3,11,0,2012-08-01,30,MeatProducts,Nao aceito,NumCatalogPurchases
688,10767,1989,PhD,Together,77845.0,0,0,2014-05-16,40,760,40,480,0,40,26,1,3,5,12,1,0,0,1,1,0,0,3,11,0,2014-05-01,25,Wines,Nao aceito,NumStorePurchases
